,google_result,youtube_link,youtube_channel_link
287,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/channel/UC4h5zkgRfnFLjFZtts1N6iA&sa=U&ved=2ahUKEwj9vvq-h53_AhVkgYQIHaAADzU4mAIQtwJ6BAgDEAI&usg=AOvVaw3QA-XsuAi1Au6py928HGTA,https://www.youtube.com/channel/UC4h5zkgRfnFLjFZtts1N6iA,https://www.youtube.com/channel/UC4h5zkgRfnFLjFZtts1N6iA
288,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D7j0r5vCj334&sa=U&ved=2ahUKEwj9vvq-h53_AhVkgYQIHaAADzU4mAIQtwJ6BAgAEAE&usg=AOvVaw3puvjyDgU-RovXp6FP-d0g,https://www.youtube.com/watch?v=7j0r5vCj334,http://www.youtube.com/@RahmansAimCivilServices
289,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Du6C2R0YL1w4&sa=U&ved=2ahUKEwj9vvq-h53_AhVkgYQIHaAADzU4mAIQtwJ6BAgJEAE&usg=AOvVaw0Lu_zG8nQNlz-UkEcFFp_W,https://www.youtube.com/watch?v=u6C2R0YL1w4,http://www.youtube.com/@VenomsTech
290,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DCw02kML9smk&sa=U&ved=2ahUKEwj2pre_h53_AhU3tYQIHWIhCqU4ogIQtwJ6BAgDEAE&usg=AOvVaw3g53Y-lhl8GsmpRK1tKlgd,https://www.youtube.com/watch?v=Cw02kML9smk,http://www.youtube.com/@DhananjayGund
291,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dk7Ach38uaxY&sa=U&ved=2ahUKEwj2pre_h53_AhU3tYQIHWIhCqU4ogIQtwJ6BAgJEAE&usg=AOvVaw25Ue12hic1NKN123R9I5j6,https://www.youtube.com/watch?v=k7Ach38uaxY,http://www.youtube.com/@cuetadda247
292,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DujVPDNjvWRY&sa=U&ved=2ahUKEwj2pre_h53_AhU3tYQIHWIhCqU4ogIQtwJ6BAgIEAE&usg=AOvVaw2RR1AXhoH3xq6dk_SEGbn5,https://www.youtube.com/watch?v=ujVPDNjvWRY,http://www.youtube.com/@aburobb
293,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3De9_S0y8d1Qs&sa=U&ved=2ahUKEwj2pre_h53_AhU3tYQIHWIhCqU4ogIQtwJ6BAgFEAE&usg=AOvVaw2E0ugV3jUdFds-6lKSA8ex,https://www.youtube.com/watch?v=e9_S0y8d1Qs,http://www.youtube.com/@learnnprep-bankexam
294,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D3lnp2qepIzo&sa=U&ved=2ahUKEwj2pre_h53_AhU3tYQIHWIhCqU4ogIQtwJ6BAgEEAE&usg=AOvVaw1k4s37dsMPgFSGhRpXFVed,https://www.youtube.com/watch?v=3lnp2qepIzo,http://www.youtube.com/@cuetadda247
295,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DpVTbEoDiuWU&sa=U&ved=2ahUKEwj2pre_h53_AhU3tYQIHWIhCqU4ogIQtwJ6BAgBEAE&usg=AOvVaw00zkxaX6F6N_jW53_I3JK6,https://www.youtube.com/watch?v=pVTbEoDiuWU,http://www.youtube.com/@Jiya_and_Vinit_Vlogs
296,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DzP2EQZhGgDk&sa=U&ved=2ahUKEwj2pre_h53_AhU3tYQIHWIhCqU4ogIQtwJ6BAgAEAE&usg=AOvVaw088_mDCK__kExcwODjfkd7,https://www.youtube.com/watch?v=zP2EQZhGgDk,http://www.youtube.com/@knowledgefactorypsc
297,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DbaOKussv_2s&sa=U&ved=2ahUKEwj2pre_h53_AhU3tYQIHWIhCqU4ogIQtwJ6BAgHEAE&usg=AOvVaw0FawQFUkYLP7KyDKW4glTO,https://www.youtube.com/watch?v=baOKussv_2s,http://www.youtube.com/@HOUSEOFMAVERICK
298,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DcAGk_RFk9vY&sa=U&ved=2ahUKEwj2pre_h53_AhU3tYQIHWIhCqU4ogIQtwJ6BAgGEAE&usg=AOvVaw2KB95zQeIyAioiYnD1e7_5,https://www.youtube.com/watch?v=cAGk_RFk9vY,http://www.youtube.com/@cuetadda247
299,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DDl2fLgd3mDY&sa=U&ved=2ahUKEwj2pre_h53_AhU3tYQIHWIhCqU4ogIQtwJ6BAgCEAE&usg=AOvVaw08yDULp4n-CMVskiiRUukW,https://www.youtube.com/watch?v=Dl2fLgd3mDY,http://www.youtube.com/@cuetadda247
300,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DZuPUel9Zrug&sa=U&ved=2ahUKEwiytey_h53_AhVdZTABHdOkCCk4rAIQtwJ6BAgGEAE&usg=AOvVaw2e4SKiHrrqRJFfhwUjIUzE,https://www.youtube.com/watch?v=ZuPUel9Zrug,http://www.youtube.com/@cuetadda247
301,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DjZUDeTLPLxE&sa=U&ved=2ahUKEwiytey_h53_AhVdZTABHdOkCCk4rAIQtwJ6BAgKEAE&usg=AOvVaw2zcQHXDhyelAwRIGfyp4YX,https://www.youtube.com/watch?v=jZUDeTLPLxE,http://www.youtube.com/@cuetadda247
302,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DOiml8Af4mXY&sa=U&ved=2ahUKEwiytey_h53_AhVdZTABHdOkCCk4rAIQtwJ6BAgJEAE&usg=AOvVaw0cnk-rNntTRbhUNjPEaCtq,https://www.youtube.com/watch?v=Oiml8Af4mXY,http://www.youtube.com/@cuetadda247
303,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DX0Vnk-4LG9o&sa=U&ved=2ahUKEwiytey_h53_AhVdZTABHdOkCCk4rAIQtwJ6BAgAEAE&usg=AOvVaw30_zrhGszDxJNo3kzc7M6z,https://www.youtube.com/watch?v=X0Vnk-4LG9o,http://www.youtube.com/@cuetadda247
304,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DfivNeqmMAoo&sa=U&ved=2ahUKEwiytey_h53_AhVdZTABHdOkCCk4rAIQtwJ6BAgEEAE&usg=AOvVaw2nRgjB2Vjy0iwKfEy-tC0S,https://www.youtube.com/watch?v=fivNeqmMAoo,http://www.youtube.com/@cuetadda247
305,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DlEiqjFYrG_k&sa=U&ved=2ahUKEwiytey_h53_AhVdZTABHdOkCCk4rAIQtwJ6BAgFEAE&usg=AOvVaw2bOMtJ_tAqdJirIao7bSaW,https://www.youtube.com/watch?v=lEiqjFYrG_k,http://www.youtube.com/@cuetadda247
306,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DzZoROrMOp6E&sa=U&ved=2ahUKEwiytey_h53_AhVdZTABHdOkCCk4rAIQtwJ6BAgCEAE&usg=AOvVaw3RPW8hOOMK20Rj798fQPLO,https://www.youtube.com/watch?v=zZoROrMOp6E,http://www.youtube.com/@cuetadda247
307,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DyiDqY3YB9RU&sa=U&ved=2ahUKEwiytey_h53_AhVdZTABHdOkCCk4rAIQtwJ6BAgHEAE&usg=AOvVaw0SG9Gmq9Z1vRMX-Uv2eZHX,https://www.youtube.com/watch?v=yiDqY3YB9RU,http://www.youtube.com/@Fahem.Podcast
308,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DaAPXDPjtsSg&sa=U&ved=2ahUKEwiytey_h53_AhVdZTABHdOkCCk4rAIQtwJ6BAgIEAE&usg=AOvVaw3k1g-X0UF-oWOW4ox570TM,https://www.youtube.com/watch?v=aAPXDPjtsSg,http://www.youtube.com/@cuetadda247
309,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DguUxUdnp3_c&sa=U&ved=2ahUKEwiytey_h53_AhVdZTABHdOkCCk4rAIQtwJ6BAgDEAE&usg=AOvVaw1TUmZeTC58raedGyCIaz9V,https://www.youtube.com/watch?v=guUxUdnp3_c,http://www.youtube.com/@shreyesgupta
